B5515	39.09222 	112.11917 
B5543	39.10556 	112.33028 
B5545	38.71056 	112.17444 
B5546	38.70028 	112.10111 
B5573	39.13306 	113.19417 
B5575	39.08472 	112.87417 
B5576	39.10417 	113.02000 
B5602	38.76250 	111.10750 
B5603	39.00500 	111.15111 
B5604	38.84500 	111.00556 
B5605	38.71889 	111.02833 
B5606	38.93667 	111.15111 
B5607	38.90583 	111.22500 
B5609	38.89972 	111.01083 
B5610	38.74306 	110.96111 
B5611	38.96389 	111.05583 
B5612	39.06750 	111.14417 
B5613	38.95167 	111.26278 
B5632	39.00028 	111.68472 
B5634	39.09389 	111.58000 
B5641	39.00583 	111.92472 
B5644	38.93528 	111.84389 
B5645	38.98139 	111.80750 
B5646	38.90667 	111.78583 
B5647	39.10472 	111.75028 
B5662	38.81278 	111.47417 
B5663	38.63861 	111.69778 
B5664	38.66750 	111.27417 
B5665	38.66778 	111.74250 
B5666	38.89806 	111.50861 
B5667	38.83556 	111.31889 
B5668	38.59944 	111.51472 
B5669	38.65500 	111.42111 
B5670	38.79889 	111.39000 
B5694	38.70889 	113.00028 
B5696	38.85583 	112.71722 
B5697	38.71417 	112.66500 
B5698	38.65111 	112.68667 
B5699	38.76917 	112.71944 
B5700	38.94806 	112.84583 
B5701	38.99528 	112.76556 
B5702	38.99500 	112.52167 
B5703	38.89306 	112.42139 
B5704	38.63028 	112.61500 
B5725	38.63778 	113.14417 
B5726	38.73556 	113.26667 
B5727	38.72417 	113.08333 
B5728	38.58528 	113.22889 
B5729	38.68222 	113.49583 
B5730	38.88500 	113.50083 
B5751	38.31278 	112.69583 
B5752	38.42472 	112.72222 
B5753	38.54722 	112.77028 
B5754	38.38556 	112.86667 
B5755	38.37583 	112.47250 
B5757	38.43139 	112.46222 
B5758	38.41278 	112.37028 
B5759	38.32389 	112.35444 
B5760	38.26944 	112.49417 
B5761	38.32694 	112.50833 
B5762	38.56250 	112.53444 
B5763	38.52583 	112.39611 
B5765	38.46278 	112.58639 
B5766	38.30778 	112.80417 
B5767	38.45444 	112.83194 
B5768	38.37472 	112.80278 
B5782	38.55889 	112.86833 
B5784	38.43083 	112.97778 
B5785	38.53778 	113.13250 
B5786	38.46917 	112.89250 
B5787	38.54028 	113.04694 
B5788	38.58361 	112.95889 
B5812	38.23889 	111.86833 
B5813	38.47667 	111.98167 
B5814	38.41250 	112.20111 
B5815	38.39194 	111.86389 
B5816	38.29333 	111.89194 
B5817	38.34917 	112.03500 
B5818	38.31944 	112.18972 
B5569	39.03306 	112.31500 
B5570	38.97000 	112.24889 
B5719	38.84278 	112.57472 
B5720	38.96972 	112.50194 
B5600	39.05167 	113.03500 
B5599	39.13056 	113.19917 
B5510	39.10139 	113.26306 
B5509	39.01028 	113.36917 
B5540	39.24528 	112.13528 
B5539	39.14944 	111.91944 
B5648	39.13778 	111.67000 
B5635	38.91000 	111.71694 
B5690	38.61639 	111.73306 
B5689	38.67861 	111.45806 
B5480	39.37806 	111.34417 
B5479	39.14333 	111.27944 
B5630	38.98528 	111.09667 
B5629	38.94500 	111.10583 
B5450	39.51667 	111.85000 
B5449	39.28333 	111.58333 
B5810	38.60861 	112.84000 
B5809	38.50361 	112.94611 
B5745	38.86583 	113.70222 
B5746	38.76111 	113.62556 
B5840	38.57417 	112.13611 
B5839	38.46139 	112.06028 
B5538	39.25389 	112.02361 
B5537	39.32528 	111.80833 
B5628	38.95333 	111.14917 
B5627	39.00833 	111.10694 
B5650	38.90667 	111.78583 
B5649	38.86000 	111.88278 
B5448	39.48778 	111.40528 
B5447	39.60444 	111.70056 
B5507	39.37861 	113.58917 
B5508	39.31333 	113.49861 
B5460	39.13361 	111.42250 
B5461	39.27750 	111.47250 
B5837	38.35333 	112.01278 
B5838	38.35389 	111.92111 
B5748	38.73750 	113.57139 
B5747	38.60194 	113.38056 
B5770	38.63139 	112.45778 
B5769	38.51056 	112.59667 
B5705	38.84472 	112.81528 
B5462	39.17250 	111.21389 
B5463	39.18583 	111.50694 
B5464	38.98167 	111.37389 
B5488	39.29111 	113.88861 
B5489	39.28361 	113.54972 
B5487	39.19167 	113.41917 
B5577	38.96556 	112.98278 
B5578	38.95917 	113.17750 
B5579	39.10083 	113.11806 
B5516	39.15389 	112.02278 
B5517	39.25444 	111.82861 
B5518	39.32444 	111.95694 
B5744	38.78111 	113.21611 
B5743	38.61444 	113.11083 
B5742	38.56806 	113.39167 
B5446	39.43361 	111.50806 
B5445	39.63500 	111.44556 
B5444	39.45722 	111.65417 
B8002	35.67556 	110.74194 
B8003	35.53306 	110.77944 
B8004	35.62111 	110.76611 
B8005	35.57861 	110.66472 
B8007	35.51056 	110.69250 
B8009	35.62750 	110.65528 
B8010	35.55417 	110.73500 
B8011	35.60639 	111.07583 
B8012	35.71667 	111.73333 
B8031	35.69333 	110.81972 
B8032	35.68167 	111.02944 
B8033	35.60639 	111.07583 
B8035	35.50333 	110.97222 
B8037	35.50250 	110.90556 
B8038	35.63694 	110.87972 
B8039	35.51944 	111.02361 
B8040	35.57500 	111.02639 
B8041	35.65500 	110.89167 
B8042	35.43444 	111.01861 
B8043	35.55250 	110.84611 
B8044	35.70861 	111.01250 
B8061	35.66694 	111.12806 
B8062	35.68750 	111.21667 
B8063	35.72806 	111.10000 
B8064	35.56111 	111.18917 
B8065	35.49333 	111.14889 
B8066	35.62028 	111.09194 
B8067	35.65778 	111.16639 
B8068	35.65778 	111.19750 
B8093	35.50472 	111.64611 
B8095	35.43333 	111.51667 
B8096	35.44028 	111.40083 
B8098	35.61639 	111.60917 
B8099	35.53139 	111.66583 
B8100	35.54472 	111.49944 
B8104	35.52833 	111.68694 
B8105	35.42556 	111.52167 
B8106	35.59139 	111.75000 
B8107	35.46500 	111.63500 
B8121	35.36056 	110.91472 
B8122	35.34500 	110.71361 
B8127	35.43556 	110.63889 
B8128	35.39861 	110.58861 
B8129	35.34361 	110.47972 
B8130	35.45361 	110.71194 
B8151	35.33750 	111.34222 
B8152	35.26639 	111.54694 
B8153	35.38472 	111.47028 
B8154	35.44083 	111.33194 
B8158	35.50806 	111.32028 
B8159	35.29528 	111.32167 
B8160	35.46444 	111.12000 
B8161	35.41806 	111.09722 
B8162	35.47083 	111.20361 
B8163	35.42639 	111.39139 
B8165	35.54111 	111.38583 
B8172	35.22917 	111.47583 
B8173	35.30750 	111.13139 
B8181	35.21139 	110.74000 
B8182	35.20611 	111.60389 
B8183	35.04472 	111.77583 
B8185	35.33944 	111.85444 
B8186	35.16083 	111.94806 
B8188	35.17306 	111.80722 
B8189	35.15694 	111.74056 
B8190	35.31750 	111.75389 
B8191	35.19556 	112.00667 
B8192	35.20722 	111.95778 
B8199	35.35333 	111.84083 
B8200	35.24111 	111.88500 
B8201	35.15889 	111.79417 
B8202	35.12083 	111.76139 
B8203	35.16083 	112.00361 
B8205	35.22722 	111.71028 
B8206	35.36722 	111.68028 
B8209	35.33333 	111.07833 
B8211	35.07250 	110.69722 
B8213	35.15056 	110.56889 
B8214	35.24972 	110.81278 
B8215	35.24528 	110.59361 
B8222	35.03889 	110.64028 
B8223	35.15167 	110.65167 
B8224	35.13111 	110.43611 
B8225	35.10222 	110.55778 
B8226	35.20694 	110.63972 
B8102	35.18361 	110.87361 
B8103	34.99222 	110.88167 
B8241	35.15222 	111.00444 
B8242	35.20417 	111.04167 
B8244	34.97444 	111.03139 
B8245	34.99722 	110.90583 
B8246	35.21389 	110.95861 
B8248	35.11917 	110.91361 
B8249	35.10500 	111.07278 
B8250	35.18278 	111.00361 
B8251	35.29417 	111.00611 
B8252	35.03556 	111.13444 
B8253	34.91333 	110.85111 
B8254	34.89611 	110.76333 
B8255	34.99944 	110.84278 
B8256	35.14972 	110.93611 
B8258	35.24972 	110.97222 
B8273	35.24889 	111.19389 
B8275	35.14889 	111.17333 
B8276	35.22694 	111.28972 
B8277	35.06861 	111.17778 
B8278	35.10722 	111.26750 
B8279	35.17833 	111.16806 
B8280	35.19250 	111.23306 
B8281	35.26250 	111.30028 
B8282	35.15472 	111.24111 
B8284	35.27389 	111.27417 
B8285	35.22083 	111.16583 
B8286	35.24833 	111.28750 
B8287	35.02167 	111.22944 
B8301	34.78972 	110.30833 
B8302	34.82806 	110.59194 
B8303	34.80472 	110.52667 
B8304	34.90861 	110.70306 
B8305	34.94250 	110.34417 
B8306	34.99833 	110.72000 
B8308	34.86278 	110.32639 
B8310	34.84528 	110.57528 
B8311	34.84194 	110.68556 
B8312	34.86972 	110.61556 
B8313	34.84500 	110.41694 
B8314	34.95167 	110.45694 
B8315	34.84333 	110.64889 
B8316	34.71361 	110.27222 
B8317	34.84167 	110.37278 
B8318	34.97778 	110.64139 
B8332	34.83333 	111.08167 
B8333	34.78472 	111.11389 
B8334	34.77722 	111.01139 
B8336	34.91639 	111.28278 
B8337	34.88917 	111.17333 
B8338	34.88556 	111.24500 
B8339	34.97917 	111.20278 
B8341	34.87500 	111.09778 
B8342	34.78194 	111.01111 
B8344	34.79472 	110.97889 
B8345	34.87944 	111.42250 
B8361	34.75222 	110.87778 
B8363	34.62583 	110.53250 
B8365	34.64028 	110.32556 
B8366	34.70778 	110.47611 
B8367	34.79306 	110.73639 
B8368	34.72500 	110.83667 
B8369	34.68556 	110.55806 
B8370	34.80167 	110.44389 
B8371	34.81722 	110.89389 
B5246	39.97056 	112.48444 
B5247	39.95333 	112.35528 
B5248	40.10944 	112.31333 
B5249	39.77667 	112.56917 
B5250	40.05278 	112.52889 
B5251	40.03389 	112.26944 
B5252	39.97222 	112.35639 
B5253	39.77556 	112.36472 
B5254	40.24639 	112.30750 
B5276	39.78861 	112.82556 
B5277	39.81583 	112.97861 
B5278	39.71972 	113.10667 
B5279	39.88250 	112.99528 
B5280	39.80278 	113.18722 
B5281	39.75667 	112.87306 
B5282	39.90389 	113.68750 
B5283	39.66167 	112.84917 
B5284	39.83833 	113.29444 
B5285	39.73611 	113.27889 
B5286	39.90056 	113.16639 
B5287	39.75417 	112.98306 
B5302	39.29889 	112.10639 
B5308	39.33972 	112.38806 
B5309	39.38500 	112.48611 
B5310	39.20417 	112.35472 
B5311	39.24028 	112.53472 
B5315	39.28861 	112.33333 
B5316	39.30722 	112.69250 
B5317	39.21250 	112.69417 
B5318	39.20000 	112.49750 
B5319	39.37417 	112.56111 
B5335	39.64500 	112.48361 
B5336	39.71667 	112.71639 
B5337	39.60889 	112.81972 
B5338	39.57639 	112.90389 
B5339	39.55694 	112.65639 
B5340	39.54583 	112.76889 
B5341	39.47278 	112.81000 
B5342	39.40611 	112.79417 
B5343	39.26222 	112.78917 
B5344	39.49556 	112.93528 
B5345	39.40778 	112.81833 
B5346	39.19250 	112.77306 
B5347	39.33389 	112.78056 
B5348	39.43361 	112.90111 
B5349	39.36389 	112.98361 
B5350	39.30889 	112.84889 
B5351	39.67250 	112.60889 
B5367	39.52806 	113.37861 
B5368	39.39722 	113.10806 
B5369	39.48389 	113.24944 
B5370	39.51972 	113.29556 
B5371	39.43528 	113.09000 
B5372	39.63972 	113.21167 
B5373	39.59583 	113.02306 
B5374	39.66472 	113.15500 
B5375	39.57500 	113.27639 
B5376	39.45333 	113.38083 
B5377	39.40528 	113.16139 
B5378	39.64167 	113.12222 
B5379	39.52250 	113.04917 
B5395	39.80250 	112.06694 
B5396	39.73111 	112.03361 
B5397	39.50583 	112.07694 
B5398	39.46306 	112.08250 
B5400	39.49194 	112.51389 
B5401	39.46194 	112.34000 
B5402	39.55694 	112.28389 
B5403	39.59472 	112.19694 
B5404	39.55722 	112.43806 
B5405	39.59361 	112.48417 
B5406	39.43639 	112.37528 
B5407	39.44194 	112.45778 
B5408	39.75972 	112.17694 
B5409	39.66194 	112.23139 
B5410	39.60528 	112.35250 
B6871	38.09000 	113.47889 
B6872	38.02972 	113.38306 
B6873	38.15528 	113.53972 
B6874	38.34139 	113.18194 
B6875	38.11639 	113.04000 
B6876	38.04639 	113.44417 
B6877	38.09278 	113.38056 
B6878	37.99694 	113.54861 
B6880	37.77917 	113.55278 
B6881	37.96694 	113.87389 
B6882	37.87833 	113.73167 
B6892	38.05389 	113.72944 
B6893	37.85417 	113.69083 
B6883	37.78444 	113.84583 
B6884	38.04139 	113.33333 
B6885	38.00250 	113.43639 
B6886	37.90944 	113.83278 
B6887	37.88111 	113.77917 
B6889	37.90528 	113.35444 
B6890	37.92306 	113.46472 
B6901	37.93722 	113.55778 
B6931	37.99361 	113.70333 
B6932	37.94306 	113.71972 
B6934	37.77306 	113.52722 
B6935	37.69417 	113.69111 
B6937	37.96083 	113.87250 
B6938	37.78028 	113.86944 
B6939	37.73583 	113.64917 
B6940	37.79972 	113.62500 
B6941	37.86222 	113.38139 
B6942	38.02583 	113.62083 
B6943	37.97111 	113.50194 
B6944	37.89389 	113.64167 
B6945	37.83528 	113.44472 
B6946	37.91278 	113.56167 
B6947	37.83833 	113.54500 
B6948	38.12917 	113.60139 
B6949	38.44028 	113.47167 
B6950	38.28722 	113.34333 
B6951	38.17278 	113.34944 
B6952	38.14611 	113.47667 
B6953	38.17083 	113.06806 
B6954	38.38472 	113.35806 
B6955	38.06861 	113.69278 
B6891	38.11250 	113.24611 
B6894	37.95333 	113.60194 
B8391	35.87806 	112.85750 
B8392	35.75194 	112.80472 
B8393	35.78722 	112.84972 
B8394	35.85278 	113.05250 
B8395	35.82222 	113.10056 
B8397	35.74722 	112.99472 
B8398	35.75861 	113.07028 
B8399	35.72028 	112.78111 
B8400	35.85111 	112.88917 
B8403	35.81889 	112.78639 
B8404	35.89222 	112.81194 
B8405	35.95111 	112.85944 
B8408	35.79889 	113.02861 
B8410	35.69333 	113.01694 
B8421	35.80278 	112.10028 
B8425	35.56500 	111.98139 
B8426	35.57750 	112.19556 
B8430	35.80694 	112.32861 
B8431	35.65889 	112.51500 
B8432	35.55111 	112.10889 
B8436	35.87639 	112.19806 
B8438	35.73278 	112.12444 
B8439	35.66389 	112.08750 
B8443	35.67611 	112.47056 
B8452	35.63194 	113.59528 
B8453	35.78944 	113.14472 
B8454	35.65056 	113.12861 
B8455	35.84111 	113.21722 
B8457	35.68889 	113.29444 
B8460	35.85333 	113.16806 
B8462	35.79528 	113.46167 
B8463	35.62556 	113.42639 
B8464	35.71583 	113.20361 
B8465	35.58472 	113.12278 
B8467	35.55083 	113.26250 
B8469	35.78556 	113.30194 
B8483	35.43278 	112.44611 
B8484	35.49028 	112.51972 
B8485	35.55222 	112.42694 
B8486	35.42250 	112.26861 
B8487	35.36278 	112.49333 
B8488	35.50722 	112.34056 
B8489	35.52972 	112.26889 
B8493	35.49778 	112.23722 
B8494	35.24806 	112.46361 
B8495	35.58833 	112.24583 
B8496	35.52139 	112.36944 
B8497	35.49250 	112.48111 
B8498	35.52417 	112.41028 
B8500	35.60333 	112.33056 
B8501	35.47639 	112.22583 
B8502	35.45417 	112.38111 
B8503	35.30056 	112.40167 
B8511	35.59861 	112.97722 
B8512	35.32806 	112.83222 
B8513	35.43083 	112.67361 
B8514	35.37667 	112.67972 
B8515	35.57222 	112.70111 
B8516	35.64000 	112.94278 
B8517	35.52889 	112.67583 
B8518	35.39833 	112.79694 
B8519	35.50833 	112.91556 
B8520	35.47778 	112.65000 
B8528	35.64139 	112.73417 
B8530	35.67306 	112.77778 
B8531	35.57056 	112.81861 
B8534	35.53278 	112.90194 
B8535	35.44250 	112.99917 
B8537	35.58083 	113.03444 
B8538	35.45306 	112.92250 
B8539	35.28278 	112.73556 
B8540	35.32917 	112.69222 
